obs.ID,PLOT_CODE,SITEABBR,PLOT_ID,YEAR,BASE_REP,TARGET_HAB,light.mean,moist.mean,ph.mean,fert.mean,comp.mean,stress.mean,rud.mean,light.mean.wt,moist.mean.wt,ph.mean.wt,fert.mean.wt,comp.mean.wt,stress.mean.wt,rud.mean.wt
MAR101_2010,MAR_101,MAR,101,2010,base,Calcareous grassland,5.666666667,6.619047619,7.904761905,5.857142857,5.714285714,5.047619048,1.666666667,5.772727273,6.727272727,8.181818182,5.772727273,4.872727273,4.836363636,1.127272727
MAR102_2010,MAR_102,MAR,102,2010,base,Calcareous grassland,7.269230769,8.192307692,7.692307692,6.384615385,3.519230769,4.923076923,4.307692308,7.300191205,8.196940727,7.686424474,6.340344168,3.275334608,5.439770554,4.173996176
MAR103_2010,MAR_103,MAR,103,2010,base,Calcareous grassland,7.21875,8.09375,7.625,6.3125,3.5625,4.8125,4.1875,7.218461538,8.003076923,7.695384615,6.135384615,3.455384615,4.8,3.664615385
MAR104_2010,MAR_104,MAR,104,2010,base,Calcareous grassland,7.086956522,8.086956522,8,6.782608696,4.391304348,3.086956522,6.652173913,7.188118812,8.188118812,8.455445545,6.628712871,4.54950495,2.955445545,6.836633663
MAR105_2010,MAR_105,MAR,105,2010,base,Calcareous grassland,7.142857143,8.028571429,7.742857143,6.428571429,4.257142857,4.571428571,4.342857143,7.099616858,8.038314176,7.850574713,6.421455939,5.038314176,4.996168582,3.659003831
MAR106_2010,MAR_106,MAR,106,2010,base,Calcareous grassland,7.111111111,8.022222222,7.577777778,6.533333333,3.666666667,5.377777778,2.955555556,7.211111111,8.126666667,7.435555556,6.737777778,3.751111111,5.857777778,3.002222222
MAR107_2010,MAR_107,MAR,107,2010,base,Calcareous grassland,7.1,8.02,7.64,6.22,3.32,5.72,3.66,7.081771721,7.95229983,7.696763203,6.06132879,3.311754685,5.892674617,3.645655877
MAR108_2010,MAR_108,MAR,108,2010,base,Calcareous grassland,7.375,8.03125,7.53125,6.25,2.53125,5.6875,2.65625,7.455665025,8.110837438,7.472906404,6.438423645,2.667487685,5.701970443,2.371921182
MAR109_2010,MAR_109,MAR,109,2010,base,Broadleaved woodland,4.777777778,6,8.111111111,5.666666667,4.111111111,3.888888889,1.666666667,3.932330827,5.195488722,7.488721805,5.315789474,3.977443609,3.481203008,1.105263158
MAR11_2010,MAR_11,MAR,11,2010,base,Calcareous grassland,7.425,8.2,7.525,6.45,2.075,5.225,2.7,7.427038627,8.268240343,7.246781116,6.697424893,2.272532189,5.388412017,2.266094421
MAR110_2010,MAR_110,MAR,110,2010,base,Calcareous grassland,7,7.942857143,7.6,6.428571429,3.685714286,5.742857143,3.028571429,7.190184049,8.09202454,7.380368098,6.690184049,3.515337423,5.944785276,2.653374233
MAR111_2010,MAR_111,MAR,111,2010,base,Broadleaved woodland,6,6.954545455,8.045454545,6.227272727,6.363636364,4.545454545,2.5,6.035714286,6.992857143,7.914285714,6.185714286,6.328571429,4.614285714,2.55
MAR112_2010,MAR_112,MAR,112,2010,base,Calcareous grassland,6.8125,7.78125,7.59375,6.28125,4,4.34375,4.59375,6.960451977,7.93220339,7.412429379,6.542372881,4.06779661,5.276836158,4.096045198
MAR113_2010,MAR_113,MAR,113,2010,base,Calcareous grassland,7.171428571,7.971428571,7.828571429,6.2,3.857142857,4.257142857,4.971428571,7.112328767,7.865753425,7.893150685,5.975342466,3.449315068,4.556164384,4.621917808
MAR114_2010,MAR_114,MAR,114,2010,base,Calcareous grassland,6.958333333,7.791666667,8.083333333,5.833333333,3.833333333,3.958333333,4.75,6.929752066,7.747933884,8.02892562,5.805785124,4.169421488,4.644628099,4.157024793
MAR115_2010,MAR_115,MAR,115,2010,base,Calcareous grassland,7.047619048,8.047619048,7.904761905,6.238095238,4.619047619,4.285714286,5.619047619,7.145945946,8.145945946,7.708108108,6.540540541,4.481081081,5.297297297,4.724324324
MAR116_2010,MAR_116,MAR,116,2010,base,Calcareous grassland,7.047619048,8.047619048,7.952380952,6.333333333,4.619047619,4.619047619,4.952380952,7.056962025,8.056962025,7.924050633,6.392405063,5.348101266,5.063291139,3.867088608
MAR117_2010,MAR_117,MAR,117,2010,base,Calcareous grassland,7.146341463,8.097560976,7.707317073,6.463414634,4.219512195,5.048780488,3.902439024,7.151335312,8.097922849,7.703264095,6.56379822,4.602373887,5.353115727,3.836795252
MAR118_2010,MAR_118,MAR,118,2010,base,Calcareous grassland,6.033333333,6.933333333,8,6.033333333,4.566666667,4.466666667,2.9,5.820627803,6.748878924,8.035874439,6.01793722,4.695067265,4.632286996,2.68161435
MAR119_2010,MAR_119,MAR,119,2010,base,Calcareous grassland,7.09375,8.03125,7.84375,6.28125,4.46875,4.28125,4.28125,7.11627907,7.92248062,7.810077519,6.085271318,4.027131783,4.918604651,3.829457364
MAR12_2010,MAR_12,MAR,12,2010,base,Calcareous grassland,7.203703704,8.037037037,7.611111111,6.388888889,2.981481481,5.185185185,3.296296296,7.292841649,8.193058568,7.459869848,6.73318872,3.04989154,5.757049892,3.05856833
MAR120_2010,MAR_120,MAR,120,2010,base,Calcareous grassland,7.037037037,7.962962963,7.740740741,6.37037037,4.518518519,5,4.333333333,7.04296875,7.84765625,7.80078125,6.0390625,3.94921875,5.375,3.66015625
MAR121_2010,MAR_121,MAR,121,2010,base,Calcareous grassland,7.1,7.966666667,7.733333333,6.2,3.733333333,5.233333333,3.833333333,7.123134328,8.01119403,7.597014925,6.406716418,4.134328358,5.626865672,3.701492537
MAR122_2010,MAR_122,MAR,122,2010,base,Calcareous grassland,6.848484848,7.848484848,8,6.454545455,5.303030303,4.848484848,4.333333333,6.808743169,7.808743169,8.12568306,6.333333333,5.699453552,4.912568306,3.912568306
MAR123_2010,MAR_123,MAR,123,2010,base,Calcareous grassland,7,7.935483871,7.903225806,6.322580645,4.741935484,4.838709677,3.903225806,7.090566038,7.901886792,7.758490566,6.332075472,4.860377358,4.78490566,3.377358491
MAR124_2010,MAR_124,MAR,124,2010,base,Calcareous grassland,7.071428571,8,7.892857143,6.107142857,4.535714286,4.321428571,4.428571429,7.158119658,7.987179487,7.824786325,6.128205128,4.816239316,4.521367521,3.824786325
MAR125_2010,MAR_125,MAR,125,2010,base,Calcareous grassland,7.129032258,8.064516129,7.967741935,6.419354839,4.548387097,3.774193548,4.709677419,7.219512195,8.066202091,7.777003484,6.470383275,4.43902439,4.414634146,4.18466899
MAR126_2010,MAR_126,MAR,126,2010,base,Calcareous grassland,7.103448276,8.034482759,7.827586207,6.482758621,4.620689655,3.862068966,4.931034483,7.165957447,8.123404255,7.706382979,6.69787234,5.242553191,4.187234043,4.578723404
MAR127_2010,MAR_127,MAR,127,2010,base,Calcareous grassland,6.9,7.85,7.875,5.95,4.675,5.1,3.95,6.814814815,7.734567901,7.904320988,6.058641975,4.929012346,4.916666667,3.691358025
MAR128_2010,MAR_128,MAR,128,2010,base,Calcareous grassland,7.108695652,8.02173913,7.695652174,6.434782609,4.260869565,4.434782609,4.97826087,7.122377622,8.045454545,7.597902098,6.590909091,4.70979021,4.65034965,4.423076923
MAR129_2010,MAR_129,MAR,129,2010,base,Calcareous grassland,6.96969697,7.909090909,8.121212121,6.303030303,5.393939394,3.666666667,4.424242424,7.08490566,7.933962264,8.094339623,6.297169811,5.5,3.886792453,3.830188679
MAR13_2010,MAR_13,MAR,13,2010,base,Calcareous grassland,7.133333333,8.044444444,7.733333333,6.466666667,3.977777778,4.911111111,4.177777778,7.149171271,8.016574586,7.773480663,6.46961326,4.314917127,4.787292818,3.939226519
MAR130_2010,MAR_130,MAR,130,2010,base,Calcareous grassland,6.695652174,7.608695652,7.391304348,6.043478261,3.47826087,5.108695652,3.869565217,7.103975535,7.95412844,7.587155963,6.342507645,4.137614679,5.388379205,3.382262997
MAR131_2010,MAR_131,MAR,131,2010,base,Calcareous grassland,5.954545455,7,8.045454545,5.818181818,5.363636364,5,2.636363636,5.538461538,6.538461538,7.661538462,5.507692308,5.338461538,4.769230769,2.307692308
MAR15_2010,MAR_15,MAR,15,2010,base,Calcareous grassland,7.244897959,7.979591837,7.714285714,6.346938776,3.06122449,5.428571429,3.346938776,7.204771372,7.950298211,7.671968191,6.280318091,2.930417495,5.538767396,2.902584493
MAR16_2010,MAR_16,MAR,16,2010,base,Calcareous grassland,7.347826087,8.304347826,7.456521739,6.543478261,2.739130435,5.652173913,3.195652174,7.320512821,8.276556777,7.379120879,6.527472527,2.915750916,6.377289377,3.142857143
MAR19_2010,MAR_19,MAR,19,2010,base,Calcareous grassland,7,7.836734694,7.346938776,6.346938776,3.204081633,5.081632653,3.204081633,7.222222222,7.978142077,7.58287796,6.324225865,2.925318761,6.360655738,3.238615665
MAR2_2010,MAR_2,MAR,2,2010,base,Calcareous grassland,7,7.948275862,7.534482759,6.224137931,3.24137931,5.482758621,3.448275862,7.163543441,8.083475298,7.531516184,6.34923339,3.393526405,5.403747871,3.141396934
MAR20_2010,MAR_20,MAR,20,2010,base,Calcareous grassland,7.217391304,8.173913043,7.47826087,6.565217391,3.97826087,5.673913043,3.891304348,7.208602151,8.195698925,7.475268817,6.6,3.965591398,6.202150538,3.567741935
MAR23_2010,MAR_23,MAR,23,2010,base,Calcareous grassland,7.070175439,7.98245614,7.754385965,6.105263158,3.49122807,5.649122807,3.263157895,7.1561051,8.132921175,7.638330757,6.117465224,3.355486862,6.222565688,3.193199382
MAR24_2010,MAR_24,MAR,24,2010,base,Calcareous grassland,7.05,7.966666667,7.666666667,6,3.3,5.616666667,3.283333333,7.143092105,8.098684211,7.636513158,6.083881579,3.450657895,6.143092105,3.366776316
MAR25_2010,MAR_25,MAR,25,2010,base,Calcareous grassland,7,7.943396226,7.41509434,6.226415094,3.226415094,5.490566038,3.283018868,7.20035461,8.171985816,7.469858156,6.395390071,3.418439716,6.125886525,3.067375887
MAR29_2010,MAR_29,MAR,29,2010,base,Calcareous grassland,7.115384615,8.115384615,7.923076923,6.346153846,5.384615385,4.653846154,4.307692308,7.128205128,8.128205128,7.891025641,6.608974359,5.865384615,4.743589744,3.583333333
MAR3_2010,MAR_3,MAR,3,2010,base,Calcareous grassland,7.078947368,8.078947368,7.684210526,6.447368421,4.421052632,5.315789474,4.421052632,7.109131403,8.109131403,7.601336303,6.55233853,4.650334076,5.351893096,4.23830735
MAR30_2010,MAR_30,MAR,30,2010,base,Calcareous grassland,7.225,8.175,7.475,6.475,3.15,6.025,3.4,7.25607064,8.233995585,7.381898455,6.748344371,3.598233996,6.072847682,3.445916115
MAR32_2010,MAR_32,MAR,32,2010,base,Calcareous grassland,7.04,8,7.84,6.36,4.02,5.7,3.92,7.110787172,8.058309038,7.60058309,6.580174927,4.586005831,5.670553936,3.527696793
MAR33_2010,MAR_33,MAR,33,2010,base,Calcareous grassland,7.204081633,8.12244898,7.653061224,6.326530612,3.428571429,5.653061224,3.285714286,7.163218391,8.025287356,7.551724138,6.335632184,3.781609195,5.579310345,3.03908046
MAR36_2010,MAR_36,MAR,36,2010,base,Calcareous grassland,7.027027027,8.027027027,7.72972973,6.405405405,4.135135135,4.783783784,4.27027027,7.145299145,8.082621083,7.797720798,6.527065527,4.581196581,4.894586895,4.116809117
MAR6_2010,MAR_6,MAR,6,2010,base,Calcareous grassland,7.428571429,8.261904762,7.452380952,6.547619048,2.69047619,5.428571429,3.571428571,7.475128645,8.301886792,7.454545455,6.545454545,2.699828473,6.116638079,3.137221269
MAR8_2010,MAR_8,MAR,8,2010,base,Calcareous grassland,7,7.688888889,7.6,5.844444444,2.8,4.777777778,2.733333333,7.157549234,7.730853392,7.748358862,5.695842451,2.575492341,5.212253829,2.350109409
MAR9_2010,MAR_9,MAR,9,2010,base,Calcareous grassland,7.153846154,8.115384615,7.634615385,6.173076923,3.596153846,6,3.730769231,7.084317032,8.006745363,7.73693086,6.02698145,3.854974705,6.016863406,3.713322091
MAY1_2015,MAY_1,MAY,1,2015,base,Upland blanket bog,7,8.333333333,7.25,1.833333333,2,4.333333333,0.75,7.333333333,8.356589147,8.147286822,1.80620155,2.310077519,5.759689922,1.240310078
MAY10_2015,MAY_10,MAY,10,2015,base,Upland blanket bog,6.230769231,7.307692308,6.153846154,2.076923077,1.692307692,3.230769231,0.461538462,6.024590164,6.868852459,5.983606557,1.606557377,2.016393443,4.229508197,0.524590164
MAY11_2015,MAY_11,MAY,11,2015,base,Upland blanket bog,7,7.875,7.75,2,2.5,5.625,0.625,7.058823529,7.764705882,8.388235294,2.505882353,2.494117647,5.611764706,0.623529412
MAY12_2015,MAY_12,MAY,12,2015,base,Upland blanket bog,5.230769231,6.538461538,7,2.538461538,2.692307692,3.153846154,0.538461538,6.12962963,7.203703704,8.157407407,2.537037037,3.805555556,5.462962963,0.740740741
MAY13_2015,MAY_13,MAY,13,2015,base,Upland blanket bog,5.923076923,7.230769231,7.461538462,2.307692308,3,3.846153846,0.615384615,6.295081967,7.516393443,7.614754098,2.18852459,2.221311475,4.336065574,0.516393443
MAY14_2015,MAY_14,MAY,14,2015,base,Upland blanket bog,6.5,7.6,7.9,2.5,2.9,4.9,0.7,6.28125,7.041666667,7.947916667,2.604166667,3.052083333,5.604166667,0.833333333
MAY15_2015,MAY_15,MAY,15,2015,base,Upland blanket bog,4.75,5.85,5.25,1.85,0.95,2.1,0.45,6.016806723,7.473389356,7.669467787,2.011204482,1.787114846,4.672268908,0.991596639
MAY16_2015,MAY_16,MAY,16,2015,base,Upland blanket bog,4.727272727,6.636363636,5.636363636,2.090909091,1.363636364,2.272727273,0.272727273,6.327868852,7.786885246,8.721311475,2.344262295,2.885245902,5.918032787,0.672131148
MAY17_2015,MAY_17,MAY,17,2015,base,Upland blanket bog,6.083333333,7.5,6.916666667,1.916666667,2.166666667,4.083333333,0.833333333,7.015151515,8.386363636,7.977272727,2.007575758,2.060606061,5.204545455,1.242424242
MAY18_2015,MAY_18,MAY,18,2015,base,Upland blanket bog,6,7.5,6.666666667,2.083333333,1.583333333,3.5,0.75,7.132653061,8.540816327,8.530612245,2.081632653,1.969387755,5.112244898,0.918367347
MAY19_2015,MAY_19,MAY,19,2015,base,Upland blanket bog,5.214285714,6.714285714,5.142857143,1.5,0.928571429,2.571428571,0.5,7.147826087,8.573913043,8.2,1.947826087,1.904347826,5.634782609,1.226086957
MAY2_2015,MAY_2,MAY,2,2015,base,Upland blanket bog,5.608695652,6.565217391,6,1.869565217,1.304347826,2.52173913,0.47826087,6.525510204,7.474489796,6.357142857,1.714285714,1.612244898,3.892857143,0.658163265
MAY20_2015,MAY_20,MAY,20,2015,base,Upland blanket bog,7.222222222,8.111111111,7.555555556,2.666666667,2,3.444444444,0.777777778,7.132231405,8.504132231,8.347107438,2.297520661,2.561983471,4.644628099,0.661157025
MAY21_2015,MAY_21,MAY,21,2015,base,Upland blanket bog,7.5,8.5,7.5,1.8,1.3,3.6,0.7,7.605504587,8.422018349,8.155963303,1.816513761,1.678899083,5.201834862,1.211009174
MAY22_2015,MAY_22,MAY,22,2015,base,Upland blanket bog,5.615384615,6.923076923,4.384615385,1.538461538,0.923076923,2.076923077,0.230769231,6.625899281,7.669064748,6.45323741,1.884892086,2.100719424,4.726618705,0.525179856
MAY23_2015,MAY_23,MAY,23,2015,base,Upland blanket bog,6,7,5.214285714,1.642857143,1.142857143,2.571428571,0.285714286,7.203488372,8.098837209,7.13372093,1.970930233,2.23255814,5.023255814,0.558139535
MAY24_2015,MAY_24,MAY,24,2015,base,Upland blanket bog,6.4,7.333333333,6.4,2.133333333,1.533333333,3.4,0.666666667,7.201438849,8.28057554,7.741007194,1.928057554,2.316546763,5.935251799,1.014388489
MAY25_2015,MAY_25,MAY,25,2015,base,Upland blanket bog,6.833333333,8.166666667,6,1.833333333,1.333333333,3,0.333333333,7.407692308,8.6,7.869230769,2.115384615,2.553846154,5.746153846,0.638461538
MAY26_2015,MAY_26,MAY,26,2015,base,Upland blanket bog,6.4375,7.25,6.3125,1.875,1.4375,3.1875,0.625,7.514492754,8.050724638,8.195652174,1.985507246,2.123188406,5.565217391,1.239130435
MAY27_2015,MAY_27,MAY,27,2015,base,Upland blanket bog,6.0625,7.375,6,1.75,0.8125,2.25,0.4375,6.892857143,8.035714286,7.3125,1.741071429,2.008928571,4.580357143,0.535714286
MAY28_2015,MAY_28,MAY,28,2015,base,Upland blanket bog,5.6,7.133333333,5.4,1.533333333,0.866666667,2.4,0.466666667,6.976,7.952,8.36,1.792,1.88,5.472,1.16
MAY29_2015,MAY_29,MAY,29,2015,base,Upland blanket bog,5.25,6.4375,5.0625,1.375,0.8125,2.25,0.4375,6.609271523,7.490066225,7.298013245,1.635761589,1.814569536,5.066225166,1
MAY3_2015,MAY_3,MAY,3,2015,base,Upland blanket bog,6,6.611111111,6.333333333,1.611111111,1.166666667,3.333333333,1,7.20657277,7.901408451,7.333333333,1.694835681,1.661971831,4.661971831,1.070422535
MAY30_2015,MAY_30,MAY,30,2015,base,Upland blanket bog,5.333333333,6.533333333,5.333333333,1.6,1.266666667,2.8,0.6,7.180555556,8.138888889,8.298611111,1.930555556,2.243055556,5.958333333,1.229166667
MAY31_2015,MAY_31,MAY,31,2015,base,Upland blanket bog,7.153846154,8.307692308,7.384615385,2.153846154,2.307692308,4.461538462,0.846153846,7.375886525,8.539007092,8.737588652,2.09929078,2.191489362,5.737588652,1.219858156
MAY32_2015,MAY_32,MAY,32,2015,base,Upland blanket bog,5.705882353,6.411764706,6.176470588,2,1.352941176,3,0.588235294,7.175,7.75,8.316666667,2.033333333,2.025,5.475,1.25
MAY33_2015,MAY_33,MAY,33,2015,base,Upland blanket bog,6.153846154,7.769230769,5.538461538,1.461538462,1,2.769230769,0.538461538,7.418803419,8.461538462,7.290598291,1.666666667,1.94017094,5.461538462,1.094017094
MAY34_2015,MAY_34,MAY,34,2015,base,Upland blanket bog,7.272727273,7.727272727,6.727272727,2,1.545454545,4.090909091,0.727272727,7.641221374,8.58778626,8.198473282,1.893129771,2.076335878,5.908396947,1.20610687
MAY35_2015,MAY_35,MAY,35,2015,base,Upland blanket bog,6.117647059,7.235294118,6,1.705882353,1.588235294,3.529411765,0.705882353,7.320512821,8.525641026,8.557692308,1.980769231,2.147435897,5.961538462,1.320512821
MAY36_2015,MAY_36,MAY,36,2015,base,Heathland,5.454545455,6.272727273,6.636363636,2.363636364,1.909090909,2.818181818,0.454545455,5.780701754,6.622807018,7.614035088,2.605263158,2.754385965,4.640350877,0.675438596
MAY37_2015,MAY_37,MAY,37,2015,base,Heathland,5.307692308,6.384615385,6.538461538,2.692307692,2,2.769230769,0.769230769,5.745283019,6.660377358,7.160377358,2.358490566,2.867924528,4.141509434,0.650943396
MAY38_2015,MAY_38,MAY,38,2015,base,Heathland,5,6.125,7,2.625,2.625,3.875,0.625,5.920454545,6.852272727,7.931818182,2.647727273,3.488636364,4.909090909,0.75
MAY39_2015,MAY_39,MAY,39,2015,base,Heathland,4.7,5.8,5.6,1.6,2,3,0.8,5.404411765,6.955882353,6.404411765,1.852941176,2.308823529,3.117647059,0.808823529
MAY4_2015,MAY_4,MAY,4,2015,base,Upland blanket bog,6.47826087,7.565217391,5,1.565217391,0.739130435,1.956521739,0.347826087,7.549295775,8.58685446,7.107981221,1.854460094,1.784037559,4.774647887,0.868544601
MAY40_2015,MAY_40,MAY,40,2015,base,Heathland,4.6,5.4,5.6,1.9,2.1,3.1,0.5,5.4,6.04,6.306666667,1.973333333,2.293333333,4.426666667,0.586666667
MAY41_2015,MAY_41,MAY,41,2015,base,Heathland,4.909090909,5.363636364,5.909090909,2.090909091,1.909090909,2.818181818,0.454545455,5.784946237,6.537634409,7.129032258,1.978494624,3.150537634,5.408602151,0.655913978
MAY42_2015,MAY_42,MAY,42,2015,base,Heathland,5.5,6.166666667,7,1.666666667,3.166666667,5.666666667,0.666666667,5.82,6.504,7.284,1.872,3.6,5.58,0.684
MAY43_2015,MAY_43,MAY,43,2015,base,Heathland,5.3,6,6.5,2.7,1.9,2.9,0.9,5.911764706,6.735294118,6.661764706,2.294117647,2.176470588,4.235294118,0.882352941
MAY44_2015,MAY_44,MAY,44,2015,base,Heathland,4.153846154,4.923076923,4.846153846,1.692307692,1.384615385,1.769230769,0.230769231,5.308176101,5.735849057,5.295597484,1.710691824,1.119496855,2.188679245,0.251572327
MAY45_2015,MAY_45,MAY,45,2015,base,Heathland,7,7.6,8.4,2,2.4,5.4,0.6,7.013333333,7.653333333,8.333333333,2,2.56,5.76,0.64
MAY46_2015,MAY_46,MAY,46,2015,base,Heathland,5.333333333,6.166666667,6,1.666666667,2.5,4.166666667,0.5,5.886075949,6.873417722,6.265822785,1.949367089,2.367088608,2.556962025,0.35443038
MAY47_2015,MAY_47,MAY,47,2015,base,Heathland,4.5,5.333333333,5.25,1.75,1.666666667,2.5,0.583333333,5.744966443,6.523489933,7.087248322,2.053691275,3.395973154,4.469798658,0.697986577
MAY48_2015,MAY_48,MAY,48,2015,base,Heathland,5.272727273,6.272727273,6.090909091,2,1.909090909,2.818181818,0.454545455,5.324324324,6.182432432,6.405405405,1.932432432,2.47972973,3.831081081,0.547297297
MAY49_2015,MAY_49,MAY,49,2015,base,Heathland,5.166666667,6.333333333,6.166666667,2.25,1.75,2.583333333,0.416666667,5.267857143,6.452380952,6.220238095,2.077380952,1.845238095,2.678571429,0.369047619
MAY5_2015,MAY_5,MAY,5,2015,base,Upland blanket bog,6.454545455,7.590909091,5.954545455,1.818181818,1.363636364,2.636363636,0.5,6.831395349,8.197674419,7.947674419,1.796511628,1.872093023,4.604651163,0.88372093
MAY50_2015,MAY_50,MAY,50,2015,base,Heathland,5.25,6.25,5.833333333,2,1.416666667,1.833333333,0.333333333,5.5,6.284482759,6.163793103,1.853448276,1.827586207,2.689655172,0.344827586
MAY6_2015,MAY_6,MAY,6,2015,base,Upland blanket bog,6,7.052631579,5.789473684,1.894736842,1.210526316,2.684210526,0.526315789,6.055214724,7.423312883,7.45398773,1.834355828,1.63803681,4.582822086,0.993865031
MAY7_2015,MAY_7,MAY,7,2015,base,Upland blanket bog,5.5,6.8,5.7,2.25,1.5,2.5,0.3,6.205741627,7.497607656,7.320574163,2.588516746,3.023923445,4.794258373,0.583732057
MAY8_2015,MAY_8,MAY,8,2015,base,Upland blanket bog,5.333333333,6.083333333,4.5,1.416666667,1,2.25,0.25,6.372727273,7.127272727,5.836363636,1.509090909,1.890909091,4.254545455,0.472727273
MAY9_2015,MAY_9,MAY,9,2015,base,Upland blanket bog,6,7.1,6.5,1.7,1.6,3.6,0.4,7.349206349,8.19047619,8.706349206,2.246031746,2.825396825,6.357142857,0.706349206
